id_luminaria,fecha_instalacion,horas_uso_acumuladas,porcentaje_vida_consumida,vida_util_real_calculada,ciclos_acumulados,temperatura_promedio_c,humedad_promedio_pct,voltaje_promedio_v,dias_restantes_estimados,dias_restantes_predichos,horas_restantes_estimadas,nivel_riesgo,prioridad_mantenimiento,estado_actual,fecha_falla,fecha_cambio,motivo_cambio,prob_falla_alto,prob_falla_medio,prob_falla_bajo
LED-03240,2023-07-27,9300,19.37,48021,5580,24.55518275764433,56.57231400604026,223.2498212268672,3872.0,3877.295666446793,38721,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03241,2019-09-21,23350,38.71,60316,14010,24.07664600012058,50.34714384982307,218.8104221378356,3697.0,3689.772499700975,36966,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03242,2020-11-18,19110,39.51,48366,11466,25.721821276045524,60.93879133263769,221.1851379043984,2926.0,2955.422106232614,29256,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03243,2020-08-01,20200,34.35,58807,12120,19.86142541457668,59.8694657332638,221.00642192424365,3861.0,3913.776701849305,38607,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03244,2021-07-28,16590,38.01,43641,9954,18.17858298318174,41.62118777043707,221.1960663595475,2705.0,2671.49570096929,27051,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03245,2021-11-20,15440,27.86,55425,9264,20.419643038648086,59.1953051883369,222.9769558189101,3998.0,3949.387627710348,39985,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03246,2020-01-16,22180,49.72,44611,13308,22.459990077439578,45.802887750398696,222.0886752567189,2243.0,2203.633015837674,22431,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03247,2019-12-16,22490,56.88,39542,13494,18.50156511109107,66.2484997447084,221.3460314282154,1705.0,1667.5169283516148,17052,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03248,2020-08-03,20180,42.18,47841,12108,20.32200976152725,53.66440517177925,220.02225013092888,2766.0,2787.973810075493,27661,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03249,2021-09-05,16200,28.74,56367,9720,22.229928092318232,65.20378479736752,218.4092374084564,4017.0,3990.927183384273,40167,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03250,2021-01-03,18650,35.92,51914,11190,23.112921027118425,46.34239047327712,222.4713207601491,3326.0,3341.234980234254,33264,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03251,2021-12-17,15170,31.84,47651,9102,18.669144724666136,56.95877228553693,221.31137083699488,3248.0,3258.0508903617792,32481,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03252,2022-08-06,12850,25.74,49922,7710,18.0349651582881,55.60538205695562,219.30292129901116,3707.0,3714.720176103934,37072,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03253,2021-06-07,17100,31.55,54201,10260,23.04325214848836,40.431020775501686,223.0877755477352,3710.0,3687.830552120213,37101,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03254,2021-11-28,15360,29.24,52526,9216,23.844731464772934,42.82972289955317,221.17193499306117,3717.0,3696.8531530985497,37166,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03255,2022-12-27,11420,20.95,54504,6852,25.20703919190545,49.75714696320131,222.3967803181469,4308.0,4283.059668494445,43084,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03256,2021-07-28,16590,30.07,55162,9954,18.155461379267983,69.91276052830746,218.73318057097543,3857.0,3872.3854305059954,38572,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03257,2020-01-15,22190,37.76,58764,13314,22.859430087369205,44.806142631866365,222.67133275946924,3657.0,3639.770687841053,36574,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03258,2022-07-10,13120,25.32,51818,7872,22.46630997149933,52.30940882928814,223.5217156678185,3870.0,3827.171324066901,38698,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03259,2022-07-03,13190,25.8,51122,7914,20.140508984652055,56.33643561137432,222.8298716284073,3793.0,3750.602399872038,37932,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03260,2020-04-05,21380,36.09,59233,12828,21.80387044946629,42.07103250393,222.20767403677823,3785.0,3795.175840109905,37853,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03261,2021-05-28,17200,37.58,45763,10320,18.723890334796423,66.09472026661095,220.26023121449555,2856.0,2796.229992738869,28563,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03262,2020-07-21,20310,24.37,83333,12186,18.833365813296307,64.94608859528061,222.09306100219703,6302.0,5112.968039212639,63023,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03263,2020-10-13,19470,31.96,60914,11682,23.27615963735964,62.98716705239268,221.45051423535423,4144.0,4040.446838318066,41444,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03264,2021-01-24,18440,32.19,57279,11064,18.145712247455823,50.99685159614471,222.37322175858296,3884.0,3891.0151239306592,38839,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03265,2023-06-30,9570,24.92,38397,5742,25.7189167952424,56.55590907503497,221.0405469081426,2883.0,3072.90729674453,28827,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03266,2023-04-10,10380,20.44,50788,6228,18.16787985405028,48.18864602921413,220.69466264519156,4041.0,4056.072375724272,40408,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03267,2023-05-07,10110,17.37,58199,6066,18.422196660794256,62.2258788988532,218.66057183157133,4809.0,4910.332735539653,48089,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03268,2022-05-26,13570,24.83,54654,8142,23.806917686611783,68.55651417283391,222.42887770680437,4108.0,4155.868540090924,41084,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03269,2019-11-05,22900,58.03,39464,13740,25.23917289178501,49.37987630037731,218.780981563266,1656.0,1634.348481100835,16564,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03270,2019-10-14,23120,39.59,58403,13872,20.098494736367808,66.54163818266863,222.14887509344948,3528.0,3504.656295626064,35283,BAJO,5,OPERATIVO,,,,0.0097681607418856,0.0,0.9902318392581144
LED-03271,2020-07-30,20220,56.89,35542,12132,19.367230361412226,51.167759256842565,221.6021281130545,1532.0,1543.856504411829,15322,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03272,2020-05-03,21100,33.31,63352,12660,19.12493085505827,43.69738816750872,223.1780472889952,4225.0,4197.3861067694215,42252,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03273,2023-03-08,10710,20.94,51155,6426,22.81962610530876,65.5187993444084,218.2873881288045,4044.0,4022.555083436348,40445,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03274,2022-10-17,12130,23.02,52697,7278,19.27592507064968,45.28289440802377,223.51258726216537,4057.0,4056.8664791061847,40567,BAJO,5,OPERATIVO,,,,0.0,0.01,0.99
LED-03275,2023-06-24,9630,21.13,45577,5778,23.809622301112803,54.66347253054154,223.1602992781773,3595.0,3630.394654548983,35947,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03276,2020-02-13,21900,45.38,48262,13140,24.77152966786679,61.24830476971708,222.9073264527725,2636.0,2669.308476712391,26362,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03277,2019-08-27,23600,34.69,68028,14160,22.55088637888942,47.72395997595777,220.64167502504472,4443.0,4424.199234166779,44428,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03278,2023-07-04,9530,18.57,51307,5718,20.57489485111925,65.55961654554312,220.28648462385385,4178.0,4164.508696688735,41777,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03279,2023-04-22,10260,22.17,46283,6156,19.10896850693992,58.52309139670207,221.64489090469408,3602.0,3634.947419727823,36023,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03280,2023-01-15,11230,25.04,44850,6738,24.906449335823584,45.22604526029448,218.11526319844108,3362.0,3382.430999102165,33620,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03281,2022-08-18,12730,26.09,48800,7638,21.76317082275178,52.89977620072921,221.4384239511016,3607.0,3638.359185203647,36070,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03282,2023-03-25,10540,23.85,44188,6324,23.005136548415024,45.51935492832726,221.375486322588,3365.0,3371.6048876947243,33648,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03283,2022-12-28,11410,20.59,55403,6846,22.827438867958136,41.6953282277356,221.65543013343157,4399.0,4417.895571903481,43993,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03284,2020-04-01,21420,34.23,62572,12852,25.16380484601915,65.5107431571861,223.88392514937524,4115.0,4118.68213214685,41152,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03285,2022-05-08,13750,33.71,40792,8250,21.917246862973585,64.43820053124763,219.8775096239313,2704.0,2705.6952759505693,27042,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03286,2022-06-13,13390,25.22,53099,8034,25.322613895456747,42.63284423436658,223.16886886780765,3971.0,3916.548873388602,39709,BAJO,5,OPERATIVO,,,,0.0,0.01,0.99
LED-03287,2019-10-13,23130,50.7,45623,13878,18.125924888933746,54.31018379073187,218.57323787298387,2249.0,2236.362854253184,22493,BAJO,5,OPERATIVO,,,,0.0,0.01,0.99
LED-03288,2022-11-28,11710,20.44,57288,7026,22.56822713000362,59.0089731179834,219.12487598499152,4558.0,4539.150343450703,45578,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03289,2020-05-10,21030,47.84,43961,12618,24.75862899963665,61.93972530023314,222.40445549416177,2293.0,2293.6324580749474,22931,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03290,2021-10-13,15820,32.35,48905,9492,18.53477775854141,40.26043627678926,218.94985718830347,3308.0,3296.659475949375,33085,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03291,2022-05-23,13600,30.18,45070,8160,19.898067901077525,54.91392410452639,219.3145689362007,3147.0,3057.1157122122736,31470,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03292,2020-04-05,21380,42.11,50774,12828,18.209910310258632,68.43328094402413,222.3263906438173,2939.0,2935.82383656363,29394,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03293,2023-03-26,10530,19.15,54988,6318,24.067573600060605,42.61194109938901,220.93667108738748,4446.0,4461.064878089585,44458,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03294,2022-10-17,12130,26.87,45141,7278,24.012509054215275,44.76556228478968,220.0500442397077,3301.0,3277.9007800385184,33011,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03295,2022-08-23,12680,27.51,46087,7608,25.53757071068584,60.298838284189,219.2777927000086,3341.0,3304.272020277842,33407,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03296,2020-06-25,20570,46.92,43843,12342,22.836998177618028,60.05989269435062,221.3252882919133,2327.0,2330.854664347929,23273,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03297,2022-03-22,14220,25.45,55865,8532,24.204518707739844,41.82617995874202,222.2320113008678,4164.0,4178.304301339716,41645,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03298,2023-05-11,10070,23.86,42197,6042,18.10349513820285,45.40411081396618,220.0526784733517,3213.0,3321.925499683083,32127,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03299,2020-01-16,22180,50.65,43789,13308,20.276857694616336,51.36644708205866,219.1965731498237,2161.0,2107.9549035197324,21609,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03300,2022-09-13,12470,21.15,58949,7482,25.16845349998388,50.39499313050543,223.16504961858485,4648.0,4600.119104449034,46479,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03301,2020-11-08,19210,37.05,51851,11526,25.21003837682345,49.21764943386433,220.7931200318849,3264.0,3228.042958024213,32641,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03302,2023-07-19,9380,15.62,60062,5628,21.14773374992223,65.37175698736367,218.2817242353944,5068.0,5086.121027308485,50682,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03303,2023-02-01,11060,24.01,46059,6636,21.59787600855979,55.61710320609643,221.26865357403216,3500.0,3491.04781719231,34999,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03304,2020-04-04,21390,40.67,52595,12834,24.147849834298448,51.99928447261426,221.03504517475437,3120.0,3099.191756123321,31205,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03305,2021-04-02,17760,34.82,51000,10656,24.70848290718414,69.68065045382558,220.8349101522283,3324.0,3274.374889394944,33240,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03306,2020-12-01,18980,35.63,53266,11388,21.6769279669756,49.94214294182365,221.94532925500005,3429.0,3401.242552490688,34286,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03307,2022-06-06,13460,30.53,44083,8076,21.166166657336305,56.56230088843744,219.75649895112204,3062.0,3053.6102547771434,30623,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03308,2022-01-25,14780,27.9,52968,8868,21.52780310757127,43.098284965957006,219.5637590800225,3819.0,3813.4203748144087,38188,BAJO,5,OPERATIVO,,,,0.0,0.01,0.99
LED-03309,2021-04-11,17670,34.11,51805,10602,20.94328750252857,40.49848680181482,223.03713233433328,3414.0,3489.9312062465315,34135,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03310,2022-08-10,12810,26.19,48909,7686,20.91894087456329,68.65859841548486,220.35216233647387,3610.0,3579.5867582837222,36099,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03311,2023-05-17,10010,30.07,33283,6006,25.980020027849577,63.24144934033573,220.42586658812263,2327.0,2329.9470466274943,23273,BAJO,5,OPERATIVO,,,,0.0,0.0088268156424581,0.991173184357542
LED-03312,2020-10-13,19470,36.88,52792,11682,25.88459703923477,61.23280917476211,220.69358867260107,3332.0,3297.2860950111126,33322,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03313,2023-02-03,11040,21.43,51516,6624,19.45941348391291,40.66281241314324,220.12822254874524,4048.0,4026.453224564831,40476,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03314,2021-11-24,15400,31.61,48724,9240,25.562943798496025,61.882599797627705,221.34885637064397,3332.0,3296.9643520014806,33324,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03315,2023-07-24,9330,15.46,60329,5598,23.35363203964612,43.64836344871603,219.5941718393689,5100.0,5106.248870610225,50999,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03316,2022-07-05,13170,18.88,69766,7902,22.3120659004824,40.949068516387975,223.5618414247506,5660.0,5600.444100355119,56596,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03317,2020-08-12,20090,42.59,47166,12054,21.72271381385641,66.60429596978204,218.96650548150268,2708.0,2572.5156807807657,27076,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03318,2020-02-12,21910,42.77,51224,13146,19.179310131875415,46.59956485414334,218.06743389599225,2931.0,2920.36447469786,29314,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03319,2020-07-23,20290,46.47,43661,12174,22.550402791070063,42.91107335529775,221.5700586651104,2337.0,2338.189230568572,23371,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03320,2020-12-25,18740,43.06,43524,11244,18.021367946941307,63.86134933991079,220.1216316574189,2478.0,2442.4015466785672,24784,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03321,2019-11-21,22740,52.65,43191,13644,23.28867013815084,62.47166836625224,219.4754182553796,2045.0,2036.683444519812,20451,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03322,2023-04-16,10320,21.24,48578,6192,20.90189494496701,69.98968926869016,222.66765981696452,3826.0,3825.808004625946,38258,BAJO,5,OPERATIVO,,,,0.0098827208756841,0.0,0.9901172791243158
LED-03323,2022-10-01,12290,31.59,38905,7374,24.626609968741967,53.95006039080079,219.7736861612651,2662.0,2686.669458909559,26615,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03324,2020-12-04,18950,48.04,39448,11370,21.36343164912361,60.03425715716596,218.35282720332984,2050.0,2059.5403210108907,20498,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03325,2022-09-09,12510,29.03,43094,7506,20.4266830591599,62.27611487366397,223.3764953637956,3058.0,3090.852958699804,30584,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03326,2023-05-06,10120,21.38,47344,6072,22.116159986306748,43.363577504880965,221.90955563888437,3722.0,3782.333405462928,37224,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03327,2021-07-18,16690,29.06,57441,10014,25.9241209236017,55.27686441544333,218.69511222980825,4075.0,4085.175684017854,40751,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03328,2021-02-23,18140,25.99,69796,10884,22.77706788173942,60.79396525580803,220.81061167224257,5166.0,5156.87785005695,51656,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03329,2020-02-16,21870,45.08,48510,13122,24.3229457989207,68.87140981681117,218.89281264277076,2664.0,2674.336337814516,26640,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03330,2021-01-16,18520,47.48,39008,11112,25.37981227024784,58.81829921789543,218.87305787387191,2049.0,2057.2482558334304,20488,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03331,2023-04-17,10310,14.98,68838,6186,19.444056958755176,68.54626440266495,218.35483647209355,5853.0,5852.504953726596,58528,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03332,2022-08-07,12840,32.45,39563,7704,23.28218226209737,62.04986500793265,218.4361520355128,2672.0,2683.0887049748912,26723,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03333,2023-06-04,9830,19.11,51431,5898,21.56598898454458,60.86531429374825,221.91723855782092,4160.0,4140.300245613484,41601,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03334,2022-12-08,11610,27.22,42648,6966,20.73965028237308,63.89975121549513,221.5176610905177,3104.0,3130.0076846234265,31038,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03335,2022-04-08,14050,25.4,55309,8430,21.512806445994485,61.93871158197665,223.56476768146052,4126.0,4164.82372706678,41259,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03336,2020-04-06,21370,46.55,45906,12822,19.20780545211105,64.19052927416301,220.76423316152824,2454.0,2456.0359813993223,24536,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03337,2021-03-27,17820,35.49,50210,10692,25.222008119792623,54.4930327628173,219.68576631903807,3239.0,3289.6370443880023,32390,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03338,2019-10-16,23100,45.83,50407,13860,18.002456600270044,60.63556555126461,222.60207016411053,2731.0,2733.52302813286,27307,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03339,2022-04-18,13950,32.57,42832,8370,24.77964814850682,43.245599719739815,222.89876152059705,2888.0,3034.195173335196,28882,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03340,2021-10-04,15910,44.01,36152,9546,23.522316239468665,40.00144371682935,223.590785926796,2024.0,2045.1031521870236,20242,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03341,2022-04-04,14090,20.07,70205,8454,24.854111100315706,58.29105496454632,223.44655994744284,5612.0,5604.470807372626,56115,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03342,2022-06-19,13330,23.81,55976,7998,25.308500446714422,60.4488249507933,222.1954339666133,4265.0,4212.281628253884,42646,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03343,2022-05-08,13750,34.2,40209,8250,25.730485671139306,53.6378832086416,222.7173093838556,2646.0,2682.972647762008,26459,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03344,2020-04-21,21220,41.48,51158,12732,19.94186041959817,58.23562453323375,223.81971228690315,2994.0,2971.1413177415907,29938,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03345,2021-02-21,18160,38.44,47239,10896,19.081883003958463,45.73319314280437,220.52329159472032,2908.0,2841.806415344396,29079,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03346,2020-03-02,21720,39.8,54570,13032,20.335808069324514,67.61841693851045,223.4905994456472,3285.0,3331.2543014733506,32850,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03347,2021-05-31,17170,41.26,41618,10302,21.0583761196877,52.427327545630106,220.08823366052923,2445.0,2437.1808084177924,24448,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03348,2021-01-07,18610,53.35,34883,11166,23.491473055220325,62.25900115942879,222.67324188953577,1627.0,1620.4662908429311,16273,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03349,2020-01-16,22180,39.9,55584,13308,24.351235201061527,58.9013416192406,220.84437874492704,3340.0,3380.233215031281,33404,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03350,2022-01-27,14760,31.28,47190,8856,22.531054404881655,63.99358574380319,223.8844563513512,3243.0,3255.1875129552063,32430,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03351,2022-11-15,11840,21.82,54267,7104,22.523541868120947,63.916197151180974,220.62862873788544,4243.0,4262.359368822273,42427,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03352,2020-05-25,20880,30.32,68873,12528,23.95653756168253,52.57094251252383,220.91593096739544,4799.0,4816.709539086645,47993,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03353,2022-10-27,12030,26.54,45322,7218,22.23035689442999,63.91503316676121,223.8099152373926,3329.0,3302.24250739318,33292,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03354,2020-12-22,18770,33.07,56763,11262,23.4502282425184,69.57404052245565,223.65554128566143,3799.0,3819.002530069819,37993,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03355,2022-08-17,12740,25.76,49455,7644,22.680978600457237,61.75601189787261,221.81239734487468,3672.0,3690.509810074618,36715,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03356,2022-05-09,13740,23.35,58842,8244,23.821018324568072,44.31223768059158,218.97551787057867,4510.0,4508.673362934999,45102,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03357,2020-03-14,21600,47.17,45788,12960,19.680941489858867,48.52270180956421,223.5226797433747,2419.0,2360.324443713781,24188,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03358,2020-01-04,22300,56.23,39661,13380,21.67945757300311,51.35314264145349,219.3396747615944,1736.0,1688.1240942451104,17361,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03359,2022-08-19,12720,26.05,48836,7632,24.83628160241344,67.62025288718891,218.9672744835102,3612.0,3682.935767739857,36116,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03360,2020-06-26,20560,36.76,55934,12336,19.588321622623152,40.10405377730486,223.22496386150985,3537.0,3457.2863404384952,35374,BAJO,5,OPERATIVO,,,,0.0,0.0097131147540983,0.9902868852459016
LED-03361,2023-02-06,11010,28.18,39073,6606,20.703137156747683,66.76839657569445,221.7016348282883,2806.0,2831.9942442530496,28063,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03362,2020-08-29,19920,52.48,37956,11952,19.949693570249487,58.72175328332046,220.6813649603395,1804.0,1750.9258344546708,18036,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03363,2022-05-16,13670,27.45,49801,8202,24.31410397593028,52.74517594327811,219.61605199849853,3613.0,3561.875143189301,36131,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03364,2020-12-28,18710,31.89,58668,11226,22.732081758152013,58.3246662149178,222.313038489234,3996.0,3958.055450519362,39958,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03365,2021-03-09,18000,35.78,50314,10800,21.002462736227937,41.89078209494615,221.13328207776635,3231.0,3289.634648109721,32314,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03366,2022-03-15,20006,43.5,45988,8574,20.973020947507216,67.90718473129161,220.65433470264475,1856.0,1755.6836877853395,25982,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03367,2021-02-24,25382,51.41,49368,10878,18.12138387337468,68.62716589954881,222.66854134309244,1713.0,1767.9483184427872,23986,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03368,2020-04-08,29890,65.18,45854,12810,19.86054832858665,68.86784995413697,221.00406244883283,1140.0,1180.581902979376,15964,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-03369,2020-05-15,29372,70.34,41755,12588,21.005606195376668,50.495541610911786,219.84615346191845,884.0,967.3124449592908,12383,MEDIO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-03370,2021-03-30,24906,65.92,37781,10674,23.123248935357392,67.58184523626035,221.0531098714993,920.0,935.9437096879324,12875,BAJO,4,OPERATIVO,,,,0.0,0.0,1.0
LED-03371,2023-05-12,14084,39.29,35847,6036,20.793243211742816,48.72851276656387,221.60895771784965,1554.0,1531.1409861882346,21763,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
LED-03372,2020-10-04,27384,73.51,37253,11736,23.040585198887594,61.49647204069876,223.7635537271371,705.0,701.8692437355896,9869,MEDIO,3,OPERATIVO,,,,0.0,0.0,1.0
LED-03373,2020-08-10,28154,50.31,55960,12066,23.58460294985269,51.87261550670785,218.75665988802083,1986.0,1969.345888421087,27806,BAJO,5,OPERATIVO,,,,0.0,0.0,1.0
