id_luminaria,piso,area,ubicacion_especifica,tipo_led,marca,potencia_watts,vida_util_nominal,fecha_instalacion,criticidad,horas_operacion_dia,vida_util_real_calculada,horas_uso_acumuladas,porcentaje_vida_consumida,ciclos_encendido_dia,ciclos_acumulados,temperatura_promedio_c,humedad_promedio_pct,voltaje_promedio_v,fecha_falla,fecha_cambio,motivo_cambio,estado_actual,dias_desde_instalacion,horas_restantes_estimadas,dias_restantes_estimados,nivel_riesgo,prioridad_mantenimiento
LED-03133,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,Genérico B,40,50000,2023-02-24,MEDIA,12,49278,12996,26.37,8,8664,21.129745320331367,69.13884735918813,220.10682688157394,,,,OPERATIVO,1083,36282,3024.0,BAJO,5
LED-03134,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,LG,40,50000,2020-07-24,MEDIA,12,54538,24336,44.62,8,16224,20.673470739003758,50.52859974182139,218.30961525865388,,,,OPERATIVO,2028,30202,2517.0,BAJO,5
LED-03135,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,Genérico A,40,50000,2021-11-01,MEDIA,12,45574,18756,41.15,8,12504,20.3896072107551,40.305250077678025,222.17376647241815,,,,OPERATIVO,1563,26818,2235.0,BAJO,5
LED-03136,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,LG,40,50000,2021-08-29,MEDIA,12,48205,19524,40.5,8,13016,20.99506227771695,46.24803463802707,222.3219212797162,,,,OPERATIVO,1627,28681,2390.0,BAJO,5
LED-03137,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,Samsung,40,50000,2023-07-11,MEDIA,12,47853,11352,23.72,8,7568,19.34485488964907,62.02975940484997,221.22858161283702,,,,OPERATIVO,946,36501,3042.0,BAJO,5
LED-03138,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,Samsung,40,50000,2020-09-17,MEDIA,12,51304,23676,46.15,8,15784,25.733229370621938,65.4603869412567,223.27968045723878,,,,OPERATIVO,1973,27628,2302.0,BAJO,5
LED-03139,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,Genérico B,40,50000,2020-05-14,MEDIA,12,56918,25188,44.25,8,16792,21.20855448525426,57.81942259621434,219.7228656246088,,,,OPERATIVO,2099,31730,2644.0,BAJO,5
LED-03140,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 5,LED Panel 60x60,LG,40,50000,2021-03-23,MEDIA,12,45430,21432,47.17,8,14288,20.93703271549536,43.74711715972609,220.42899280391134,,,,OPERATIVO,1786,23998,2000.0,BAJO,5
LED-03141,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Osram,40,50000,2021-12-07,MEDIA,12,47796,18324,38.34,8,12216,22.18433067691898,55.270138646861795,219.89706830525725,,,,OPERATIVO,1527,29472,2456.0,BAJO,5
LED-03142,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Osram,40,50000,2023-05-22,MEDIA,12,33567,11952,35.61,8,7968,20.65815774997236,68.42015536242329,223.07067447842695,,,,OPERATIVO,996,21615,1801.0,BAJO,5
LED-03143,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,LG,40,50000,2020-03-27,MEDIA,12,39194,25764,65.73,8,17176,23.01372064083079,66.44844822969515,219.97462058628662,,,,OPERATIVO,2147,13430,1119.0,BAJO,4
LED-03144,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,LG,40,50000,2020-06-04,MEDIA,12,43117,24936,57.83,8,16624,24.05493361566255,69.44230961103717,222.64858525839344,,,,OPERATIVO,2078,18181,1515.0,BAJO,4
LED-03145,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Osram,40,50000,2020-01-22,MEDIA,12,65654,26544,40.43,8,17696,20.04317899331556,53.068594383098485,221.09789593309472,,,,OPERATIVO,2212,39110,3259.0,BAJO,5
LED-03146,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Samsung,40,50000,2022-08-21,MEDIA,12,30498,15240,49.97,8,10160,18.874831466839783,52.14753140106417,222.82773464924242,,,,OPERATIVO,1270,15258,1272.0,BAJO,5
LED-03147,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Samsung,40,50000,2019-11-27,MEDIA,12,58835,27216,46.26,8,18144,19.675747454441883,41.14792434967904,223.23455925794252,,,,OPERATIVO,2268,31619,2635.0,BAJO,5
LED-03148,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Genérico B,40,50000,2020-02-01,MEDIA,12,43342,26424,60.97,8,17616,25.87793285709339,55.06840387805583,223.70639264086498,,,,OPERATIVO,2202,16918,1410.0,BAJO,4
LED-03149,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Philips,40,50000,2020-11-13,MEDIA,12,26308,22992,87.39,8,15328,22.269611977412413,53.576639858457035,218.22048125974132,,,,OPERATIVO,1916,3316,276.0,MEDIO,3
LED-03150,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 6,LED Panel 60x60,Philips,40,50000,2020-10-01,MEDIA,12,56368,23508,41.7,8,15672,24.93948481856853,57.96609931680524,222.58209860269835,,,,OPERATIVO,1959,32860,2738.0,BAJO,5
LED-03151,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Philips,40,50000,2022-01-10,MEDIA,12,55949,17916,32.02,8,11944,19.49013745850315,52.09929663978734,220.82479648961484,,,,OPERATIVO,1493,38033,3169.0,BAJO,5
LED-03152,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Osram,40,50000,2020-02-18,MEDIA,12,56721,26220,46.23,8,17480,20.337447995344135,62.279028486025624,221.0349916228344,,,,OPERATIVO,2185,30501,2542.0,BAJO,5
LED-03153,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Osram,40,50000,2022-02-22,MEDIA,12,55776,17400,31.2,8,11600,22.69447978108265,51.31249521654964,218.52187250638528,,,,OPERATIVO,1450,38376,3198.0,BAJO,5
LED-03154,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Philips,40,50000,2022-12-17,MEDIA,12,43336,13824,31.9,8,9216,20.882189757864083,47.06340476654993,223.58827831562573,,,,OPERATIVO,1152,29512,2459.0,BAJO,5
LED-03155,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,LG,40,50000,2020-04-08,MEDIA,12,51336,25620,49.91,8,17080,18.82575673164623,58.488900006782295,218.69337677884002,,,,OPERATIVO,2135,25716,2143.0,BAJO,5
LED-03156,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,LG,40,50000,2019-11-22,MEDIA,12,59220,27276,46.06,8,18184,20.93078547766932,53.61009540901293,222.27000306191408,,,,OPERATIVO,2273,31944,2662.0,BAJO,5
LED-03157,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Osram,40,50000,2022-08-08,MEDIA,12,56319,15396,27.34,8,10264,24.246517048682364,46.56342046788081,223.227725814408,,,,OPERATIVO,1283,40923,3410.0,BAJO,5
LED-03158,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Osram,40,50000,2019-08-28,MEDIA,12,58025,28308,48.79,8,18872,22.92655119831896,49.45598039963048,222.32559529005147,,,,OPERATIVO,2359,29717,2476.0,BAJO,5
LED-03159,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Philips,40,50000,2022-07-28,MEDIA,12,64782,15528,23.97,8,10352,25.123331793240304,40.09501942415201,219.6926696366216,,,,OPERATIVO,1294,49254,4104.0,BAJO,5
LED-03160,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 7,LED Panel 60x60,Genérico A,40,50000,2023-05-27,MEDIA,12,38704,11892,30.73,8,7928,25.262932269862066,59.42785352839046,220.86729796779193,,,,OPERATIVO,991,26812,2234.0,BAJO,5
LED-03161,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Osram,40,50000,2023-02-11,MEDIA,12,50475,13152,26.06,8,8768,19.110323778807757,60.690660419868735,220.8741617538544,,,,OPERATIVO,1096,37323,3110.0,BAJO,5
LED-03162,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Genérico B,40,50000,2020-03-31,MEDIA,12,50943,25716,50.48,8,17144,19.67703910361077,67.75259897458422,218.32383579530548,,,,OPERATIVO,2143,25227,2102.0,BAJO,5
LED-03163,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Genérico B,40,50000,2022-09-21,MEDIA,12,43855,14868,33.9,8,9912,25.73358093435457,48.455528755584695,221.53326798284183,,,,OPERATIVO,1239,28987,2416.0,BAJO,5
LED-03164,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Genérico A,40,50000,2021-04-09,MEDIA,12,55440,21228,38.29,8,14152,22.290638602288848,69.71123568901636,222.2082191703957,,,,OPERATIVO,1769,34212,2851.0,BAJO,5
LED-03165,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Genérico A,40,50000,2022-04-02,MEDIA,12,42058,16932,40.26,8,11288,24.08365151487893,57.52788781818381,218.22855626953717,,,,OPERATIVO,1411,25126,2094.0,BAJO,5
LED-03166,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,LG,40,50000,2020-01-05,MEDIA,12,40804,26748,65.55,8,17832,25.976599015305148,68.62572191004358,223.6431843000918,,,,OPERATIVO,2229,14056,1171.0,BAJO,4
LED-03167,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Philips,40,50000,2020-05-06,MEDIA,12,48457,25284,52.18,8,16856,20.077403644711595,58.32855308308832,218.24500127211837,,,,OPERATIVO,2107,23173,1931.0,BAJO,5
LED-03168,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,LG,40,50000,2021-08-26,MEDIA,12,56222,19560,34.79,8,13040,21.04614057726176,55.46267344020739,220.79671651560656,,,,OPERATIVO,1630,36662,3055.0,BAJO,5
LED-03169,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Philips,40,50000,2022-02-07,MEDIA,12,54573,17580,32.21,8,11720,21.43172780549411,68.78005504851757,219.05186546308784,,,,OPERATIVO,1465,36993,3083.0,BAJO,5
LED-03170,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 8,LED Panel 60x60,Genérico A,40,50000,2022-12-08,MEDIA,12,48775,13932,28.56,8,9288,25.173487916046966,66.15217263736494,221.06586149375335,,,,OPERATIVO,1161,34843,2904.0,BAJO,5
LED-03171,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Philips,40,50000,2020-12-25,MEDIA,12,56724,22488,39.64,8,14992,18.10891317804881,49.74962228671259,223.593755455239,,,,OPERATIVO,1874,34236,2853.0,BAJO,5
LED-03172,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Osram,40,50000,2021-11-23,MEDIA,12,65689,18492,28.15,8,12328,20.001071657193954,49.43686721384597,221.77044497863133,,,,OPERATIVO,1541,47197,3933.0,BAJO,5
LED-03173,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Samsung,40,50000,2020-08-07,MEDIA,12,52071,24168,46.41,8,16112,25.377558709074965,45.88923399686224,223.30543247050792,,,,OPERATIVO,2014,27903,2325.0,BAJO,5
LED-03174,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Philips,40,50000,2019-10-03,MEDIA,12,65006,27876,42.88,8,18584,23.37332439842956,45.27824897434786,223.50828541928868,,,,OPERATIVO,2323,37130,3094.0,BAJO,5
LED-03175,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,LG,40,50000,2020-12-04,MEDIA,12,44572,22740,51.02,8,15160,19.776287250963684,55.11032720263187,222.98286217211975,,,,OPERATIVO,1895,21832,1819.0,BAJO,5
LED-03176,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Osram,40,50000,2020-08-11,MEDIA,12,44238,24120,54.52,8,16080,23.689924734423517,65.81785674147854,223.61339336121333,,,,OPERATIVO,2010,20118,1676.0,BAJO,5
LED-03177,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Genérico A,40,50000,2023-07-09,MEDIA,12,49600,11376,22.94,8,7584,23.67789754020417,69.7821191342646,222.4205635683926,,,,OPERATIVO,948,38224,3185.0,BAJO,5
LED-03178,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Osram,40,50000,2021-01-25,MEDIA,12,58442,22116,37.84,8,14744,22.91717305986323,60.690226033085295,222.31835501360425,,,,OPERATIVO,1843,36326,3027.0,BAJO,5
LED-03179,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Osram,40,50000,2021-10-25,MEDIA,12,41832,18840,45.04,8,12560,19.894720294955277,49.66965496810819,223.5315660237822,,,,OPERATIVO,1570,22992,1916.0,BAJO,5
LED-03180,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 9,LED Panel 60x60,Genérico B,40,50000,2019-10-04,MEDIA,12,46671,27864,59.7,8,18576,18.30645777593161,41.454921066818144,219.70350974551033,,,,OPERATIVO,2322,18807,1567.0,BAJO,4
LED-03181,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Genérico B,40,50000,2023-01-15,MEDIA,12,51446,13476,26.19,8,8984,18.152258028741908,43.15256785517329,220.15690071096327,,,,OPERATIVO,1123,37970,3164.0,BAJO,5
LED-03182,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Genérico B,40,50000,2020-01-05,MEDIA,12,53394,26748,50.09,8,17832,23.127715167978657,64.46009432473298,222.5157599446057,,,,OPERATIVO,2229,26646,2220.0,BAJO,5
LED-03183,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Osram,40,50000,2021-03-01,MEDIA,12,57108,21696,37.99,8,14464,25.944064290273314,45.49496963481661,219.28696324633628,,,,OPERATIVO,1808,35412,2951.0,BAJO,5
LED-03184,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,LG,40,50000,2019-12-06,MEDIA,12,56039,27108,48.37,8,18072,25.906308714831248,63.846812491194925,221.77434559135781,,,,OPERATIVO,2259,28931,2411.0,BAJO,5
LED-03185,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Genérico A,40,50000,2021-09-15,MEDIA,12,49735,19320,38.85,8,12880,20.532406395820992,50.013243768086966,223.12834756471062,,,,OPERATIVO,1610,30415,2535.0,BAJO,5
LED-03186,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Osram,40,50000,2023-01-13,MEDIA,12,50484,13500,26.74,8,9000,22.05979483730726,67.79241635751093,220.02075673235487,,,,OPERATIVO,1125,36984,3082.0,BAJO,5
LED-03187,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Osram,40,50000,2020-04-23,MEDIA,12,51251,25440,49.64,8,16960,25.73692493897089,60.76316193441752,219.5079138117579,,,,OPERATIVO,2120,25811,2151.0,BAJO,5
LED-03188,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Osram,40,50000,2019-10-20,MEDIA,12,68272,27672,40.53,8,18448,20.97284079440685,43.0637109406064,223.39979911877714,,,,OPERATIVO,2306,40600,3383.0,BAJO,5
LED-03189,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,LG,40,50000,2019-10-26,MEDIA,12,43561,27600,63.36,8,18400,19.128631372154995,63.07973511711042,223.47819858832275,,,,OPERATIVO,2300,15961,1330.0,BAJO,4
LED-03190,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 10,LED Panel 60x60,Samsung,40,50000,2022-06-29,MEDIA,12,42213,15876,37.61,8,10584,22.379360414984447,60.075923481364015,220.95712603342963,,,,OPERATIVO,1323,26337,2195.0,BAJO,5
LED-03191,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,Samsung,40,50000,2019-10-15,MEDIA,12,42630,27732,65.05,8,18488,21.63274835683466,52.862522238949346,222.63501179410824,,,,OPERATIVO,2311,14898,1242.0,BAJO,4
LED-03192,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,LG,40,50000,2022-07-30,MEDIA,12,48247,15504,32.13,8,10336,18.588066214421403,45.747819037089855,221.30920549787817,,,,OPERATIVO,1292,32743,2729.0,BAJO,5
LED-03193,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,Osram,40,50000,2023-07-12,MEDIA,12,43684,11340,25.96,8,7560,19.57131269451761,49.00079216394687,221.7603805201327,,,,OPERATIVO,945,32344,2695.0,BAJO,5
LED-03194,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,LG,40,50000,2023-03-16,MEDIA,12,62801,12756,20.31,8,8504,25.550437671933917,50.231324055706274,222.2790125780017,,,,OPERATIVO,1063,50045,4170.0,BAJO,5
LED-03195,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,Philips,40,50000,2023-01-14,MEDIA,12,41896,13488,32.19,8,8992,21.168574831333522,57.65822757081566,219.54695417561564,,,,OPERATIVO,1124,28408,2367.0,BAJO,5
LED-03196,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,Samsung,40,50000,2019-09-29,MEDIA,12,52220,27924,53.47,8,18616,24.752629875057877,46.52155312831823,218.0888205369108,,,,OPERATIVO,2327,24296,2025.0,BAJO,5
LED-03197,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,Osram,40,50000,2022-05-10,MEDIA,12,45541,16476,36.18,8,10984,24.10551896575596,47.24111914012012,222.24180907947593,,,,OPERATIVO,1373,29065,2422.0,BAJO,5
LED-03198,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,LG,40,50000,2022-03-05,MEDIA,12,45210,17268,38.19,8,11512,25.999207816073852,66.0857824995199,222.5599002157925,,,,OPERATIVO,1439,27942,2328.0,BAJO,5
LED-03199,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,Philips,40,50000,2023-06-15,MEDIA,12,66320,11664,17.59,8,7776,22.30331760158191,46.53994913165304,221.3472578952131,,,,OPERATIVO,972,54656,4555.0,BAJO,5
LED-03200,Piso 15,Consultorios Médicos,Consultorios Médicos - Sector 11,LED Panel 60x60,LG,40,50000,2023-04-08,MEDIA,12,44660,12480,27.94,8,8320,22.407697771349795,68.80321117505686,221.3131166536084,,,,OPERATIVO,1040,32180,2682.0,BAJO,5
LED-03201,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Genérico B,12,45000,2019-11-27,MEDIA,12,36116,27216,75.36,6,13608,20.22982434668304,51.39370784433866,221.59107847680065,,,,OPERATIVO,2268,8900,742.0,MEDIO,3
LED-03202,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Genérico A,12,45000,2022-05-15,MEDIA,12,45294,16416,36.24,6,8208,20.81454332336113,49.47494485459171,221.669707296525,,,,OPERATIVO,1368,28878,2406.0,BAJO,5
LED-03203,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Genérico B,12,45000,2020-01-04,MEDIA,12,34905,26760,76.66,6,13380,19.947066234084872,40.58587840890757,219.47246355252477,,,,OPERATIVO,2230,8145,679.0,MEDIO,3
LED-03204,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Philips,12,45000,2022-11-30,MEDIA,12,44464,14028,31.55,6,7014,21.49389342235713,67.39326360758648,222.7477089735524,,,,OPERATIVO,1169,30436,2536.0,BAJO,5
LED-03205,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Philips,12,45000,2020-03-12,MEDIA,12,48804,25944,53.16,6,12972,25.95244765414491,66.10067581567515,220.79559669980657,,,,OPERATIVO,2162,22860,1905.0,BAJO,5
LED-03206,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Philips,12,45000,2019-11-27,MEDIA,12,46603,27216,58.4,6,13608,19.555857845843683,46.00145899460897,220.81748422011094,,,,OPERATIVO,2268,19387,1616.0,BAJO,4
LED-03207,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Genérico A,12,45000,2019-12-15,MEDIA,12,52499,27000,51.43,6,13500,21.348828939071744,57.51511781506974,218.39627322383603,,,,OPERATIVO,2250,25499,2125.0,BAJO,5
LED-03208,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Samsung,12,45000,2022-07-20,MEDIA,12,41337,15624,37.8,6,7812,22.173105572725213,44.85485983804872,221.2114360214884,,,,OPERATIVO,1302,25713,2143.0,BAJO,5
LED-03209,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Genérico A,12,45000,2019-09-08,MEDIA,12,35645,28176,79.05,6,14088,21.383253054831354,64.07031996945858,219.69071297962736,,,,OPERATIVO,2348,7469,622.0,MEDIO,3
LED-03210,Piso 15,Sala Espera,Sala Espera - Sector 1,LED Downlight,Philips,12,45000,2021-12-07,MEDIA,12,48829,18324,37.53,6,9162,19.874654335728064,55.42741342848576,222.78478694223574,,,,OPERATIVO,1527,30505,2542.0,BAJO,5
LED-03211,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Samsung,12,45000,2023-02-28,MEDIA,12,45659,12948,28.36,6,6474,19.69742764087126,62.1527530372865,223.6903065576357,,,,OPERATIVO,1079,32711,2726.0,BAJO,5
LED-03212,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,LG,12,45000,2022-01-13,MEDIA,12,43172,17880,41.41,6,8940,23.182167907312035,61.05327311462659,219.0565265496152,,,,OPERATIVO,1490,25292,2108.0,BAJO,5
LED-03213,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Genérico A,12,45000,2019-09-15,MEDIA,12,39552,28092,71.02,6,14046,24.266113590318206,42.39114218336377,218.84630552642142,,,,OPERATIVO,2341,11460,955.0,MEDIO,4
LED-03214,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Genérico B,12,45000,2021-10-09,MEDIA,12,40299,19032,47.23,6,9516,23.49509694873919,51.805420379908625,222.64339201380093,,,,OPERATIVO,1586,21267,1772.0,BAJO,5
LED-03215,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Osram,12,45000,2023-03-04,MEDIA,12,49428,12900,26.1,6,6450,19.790180552681655,56.05390600959079,221.37513706162747,,,,OPERATIVO,1075,36528,3044.0,BAJO,5
LED-03216,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Osram,12,45000,2023-03-28,MEDIA,12,48259,12612,26.13,6,6306,18.269150580350097,41.95697983802461,218.4677004165855,,,,OPERATIVO,1051,35647,2971.0,BAJO,5
LED-03217,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Osram,12,45000,2021-09-20,MEDIA,12,43350,19260,44.43,6,9630,21.65855964968569,46.46989479452242,223.19663936782726,,,,OPERATIVO,1605,24090,2008.0,BAJO,5
LED-03218,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Genérico B,12,45000,2022-02-20,MEDIA,12,40717,17424,42.79,6,8712,22.596769997634638,43.7172409179084,219.02522260303084,,,,OPERATIVO,1452,23293,1941.0,BAJO,5
LED-03219,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Genérico B,12,45000,2022-02-06,MEDIA,12,38510,17592,45.68,6,8796,19.232486349844272,65.19711863669697,218.3830482739346,,,,OPERATIVO,1466,20918,1743.0,BAJO,5
LED-03220,Piso 15,Sala Espera,Sala Espera - Sector 2,LED Downlight,Philips,12,45000,2023-03-13,MEDIA,12,44941,12792,28.46,6,6396,19.287242271708003,55.24554649860611,218.07021576086535,,,,OPERATIVO,1066,32149,2679.0,BAJO,5
LED-03221,Piso 15,Sala Espera,Sala Espera - Sector 3,LED Downlight,Samsung,12,45000,2022-06-18,MEDIA,12,46068,16008,34.75,6,8004,21.785320385872573,56.85080124554425,222.85225186892447,,,,OPERATIVO,1334,30060,2505.0,BAJO,5
